,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2489,0.586,0.727,6,-4.799,1,0.039,0.00247,0.0107,0.152,0.496,124.99,audio_features,52RK8UVEDgUAgpecOpTQM3,spotify:track:52RK8UVEDgUAgpecOpTQM3,https://api.spotify.com/v1/tracks/52RK8UVEDgUAgpecOpTQM3,https://api.spotify.com/v1/audio-analysis/52RK8UVEDgUAgpecOpTQM3,233347,4
2490,0.7,0.554,1,-5.909,1,0.187,0.219,1.36e-06,0.419,0.0633,97.127,audio_features,6bxUnsSGZCmoHHU5auwtps,spotify:track:6bxUnsSGZCmoHHU5auwtps,https://api.spotify.com/v1/tracks/6bxUnsSGZCmoHHU5auwtps,https://api.spotify.com/v1/audio-analysis/6bxUnsSGZCmoHHU5auwtps,235187,4
2491,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,audio_features,06EL94D0TA27Ik0Ke5usbj,spotify:track:06EL94D0TA27Ik0Ke5usbj,https://api.spotify.com/v1/tracks/06EL94D0TA27Ik0Ke5usbj,https://api.spotify.com/v1/audio-analysis/06EL94D0TA27Ik0Ke5usbj,227027,4
2492,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,audio_features,27tNWlhdAryQY04Gb2ZhUI,spotify:track:27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/tracks/27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/audio-analysis/27tNWlhdAryQY04Gb2ZhUI,223546,4
2493,0.624,0.68,0,-7.64,1,0.112,0.517,0.0,0.114,0.227,75.983,audio_features,5TiqpChMv5rqzAwfRr8h1Y,spotify:track:5TiqpChMv5rqzAwfRr8h1Y,https://api.spotify.com/v1/tracks/5TiqpChMv5rqzAwfRr8h1Y,https://api.spotify.com/v1/audio-analysis/5TiqpChMv5rqzAwfRr8h1Y,222667,4
2494,0.45,0.607,0,-6.135,1,0.026,0.000529,0.00264,0.106,0.163,75.489,audio_features,2bbhp8Cccn3QJxi3BIyZTe,spotify:track:2bbhp8Cccn3QJxi3BIyZTe,https://api.spotify.com/v1/tracks/2bbhp8Cccn3QJxi3BIyZTe,https://api.spotify.com/v1/audio-analysis/2bbhp8Cccn3QJxi3BIyZTe,221225,4
2495,0.577,0.951,0,-6.351,1,0.0677,0.00768,0.000102,0.755,0.314,96.076,audio_features,7LJF6AtijSniUJpmZTqKRj,spotify:track:7LJF6AtijSniUJpmZTqKRj,https://api.spotify.com/v1/tracks/7LJF6AtijSniUJpmZTqKRj,https://api.spotify.com/v1/audio-analysis/7LJF6AtijSniUJpmZTqKRj,178840,4
2496,0.424,0.375,1,-10.553,0,0.137,0.8,0.0,0.149,0.383,78.234,audio_features,3gs67Mvhx0vVX5Tomhz0t3,spotify:track:3gs67Mvhx0vVX5Tomhz0t3,https://api.spotify.com/v1/tracks/3gs67Mvhx0vVX5Tomhz0t3,https://api.spotify.com/v1/audio-analysis/3gs67Mvhx0vVX5Tomhz0t3,186070,4
2497,0.681,0.709,9,-6.488,1,0.041,0.0749,0.0,0.266,0.591,127.44,audio_features,7Fw5i56my24ZBnGS7hFX2n,spotify:track:7Fw5i56my24ZBnGS7hFX2n,https://api.spotify.com/v1/tracks/7Fw5i56my24ZBnGS7hFX2n,https://api.spotify.com/v1/audio-analysis/7Fw5i56my24ZBnGS7hFX2n,214148,4
2498,0.44,0.801,1,-7.357,1,0.0342,5.25e-05,0.386,0.0732,0.3,135.017,audio_features,3VcPns62t2aE2nJuu4Iaj8,spotify:track:3VcPns62t2aE2nJuu4Iaj8,https://api.spotify.com/v1/tracks/3VcPns62t2aE2nJuu4Iaj8,https://api.spotify.com/v1/audio-analysis/3VcPns62t2aE2nJuu4Iaj8,207027,4
2499,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,audio_features,561jH07mF1jHuk7KlaeF0s,spotify:track:561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s,250760,4
2500,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4
2501,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,audio_features,4VqPOruhp5EdPBeR92t6lQ,spotify:track:4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,304840,4
2502,0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,audio_features,7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z,371413,4
2503,0.637,0.69,9,-3.214,0,0.0693,0.417,0.0,0.211,0.103,140.329,audio_features,35srNkJVToAzYiZzron1FY,spotify:track:35srNkJVToAzYiZzron1FY,https://api.spotify.com/v1/tracks/35srNkJVToAzYiZzron1FY,https://api.spotify.com/v1/audio-analysis/35srNkJVToAzYiZzron1FY,253907,4
2504,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,audio_features,1TfqLAPs4K3s2rJMoCokcS,spotify:track:1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,216933,4
2505,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,6qn9YLKt13AGvpq9jfO8py,spotify:track:6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/tracks/6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/audio-analysis/6qn9YLKt13AGvpq9jfO8py,215227,4
2506,0.6,0.77,5,-5.559,0,0.0302,0.0603,4.79e-06,0.0967,0.321,128.473,audio_features,0wCrg1LhgPcGMw51qqpI6k,spotify:track:0wCrg1LhgPcGMw51qqpI6k,https://api.spotify.com/v1/tracks/0wCrg1LhgPcGMw51qqpI6k,https://api.spotify.com/v1/audio-analysis/0wCrg1LhgPcGMw51qqpI6k,277240,4
2507,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,audio_features,6gQUbFwwdYXlKdmqRoWKJe,spotify:track:6gQUbFwwdYXlKdmqRoWKJe,https://api.spotify.com/v1/tracks/6gQUbFwwdYXlKdmqRoWKJe,https://api.spotify.com/v1/audio-analysis/6gQUbFwwdYXlKdmqRoWKJe,265773,4
2508,0.715,0.796,4,-4.889,0,0.0534,0.0284,0.0,0.0658,0.431,129.04,audio_features,4YeKAwFn69ehnciOfi7Sbf,spotify:track:4YeKAwFn69ehnciOfi7Sbf,https://api.spotify.com/v1/tracks/4YeKAwFn69ehnciOfi7Sbf,https://api.spotify.com/v1/audio-analysis/4YeKAwFn69ehnciOfi7Sbf,218707,4
2509,0.196,0.114,9,-21.126,0,0.0426,0.993,0.0182,0.356,0.0396,101.744,audio_features,0MPgdqjhnWdBmdmHCfCEzZ,spotify:track:0MPgdqjhnWdBmdmHCfCEzZ,https://api.spotify.com/v1/tracks/0MPgdqjhnWdBmdmHCfCEzZ,https://api.spotify.com/v1/audio-analysis/0MPgdqjhnWdBmdmHCfCEzZ,172942,3
2510,0.278,0.126,9,-17.487,1,0.0409,0.994,0.0105,0.128,0.339,86.762,audio_features,3yqh0ipcZsJm0bKlltgkZh,spotify:track:3yqh0ipcZsJm0bKlltgkZh,https://api.spotify.com/v1/tracks/3yqh0ipcZsJm0bKlltgkZh,https://api.spotify.com/v1/audio-analysis/3yqh0ipcZsJm0bKlltgkZh,91840,3
2511,0.285,0.174,0,-19.653,1,0.0403,0.896,0.797,0.327,0.0884,130.916,audio_features,3dyyQl9Gi6iqarwfIDLXuL,spotify:track:3dyyQl9Gi6iqarwfIDLXuL,https://api.spotify.com/v1/tracks/3dyyQl9Gi6iqarwfIDLXuL,https://api.spotify.com/v1/audio-analysis/3dyyQl9Gi6iqarwfIDLXuL,391707,5
2512,0.241,0.0133,4,-32.461,0,0.0492,0.991,0.813,0.149,0.0381,114.743,audio_features,5B081R4ZB10dcY1w9sGcCq,spotify:track:5B081R4ZB10dcY1w9sGcCq,https://api.spotify.com/v1/tracks/5B081R4ZB10dcY1w9sGcCq,https://api.spotify.com/v1/audio-analysis/5B081R4ZB10dcY1w9sGcCq,204000,4
2513,0.495,0.555,7,-6.363,1,0.028,0.377,0.3,0.112,0.342,74.304,audio_features,02C433ZVoi5cPFOSEKKzUX,spotify:track:02C433ZVoi5cPFOSEKKzUX,https://api.spotify.com/v1/tracks/02C433ZVoi5cPFOSEKKzUX,https://api.spotify.com/v1/audio-analysis/02C433ZVoi5cPFOSEKKzUX,200853,4
2514,0.783,0.485,5,-7.556,1,0.0355,0.701,0.0,0.238,0.546,109.999,audio_features,2tGgIA04KdLTRRGY5Ndw5w,spotify:track:2tGgIA04KdLTRRGY5Ndw5w,https://api.spotify.com/v1/tracks/2tGgIA04KdLTRRGY5Ndw5w,https://api.spotify.com/v1/audio-analysis/2tGgIA04KdLTRRGY5Ndw5w,125333,4
2515,0.479,0.0665,7,-28.952,1,0.0427,0.996,0.927,0.153,0.803,66.95,audio_features,62CN1hWMMR8JoPvNy0C1uM,spotify:track:62CN1hWMMR8JoPvNy0C1uM,https://api.spotify.com/v1/tracks/62CN1hWMMR8JoPvNy0C1uM,https://api.spotify.com/v1/audio-analysis/62CN1hWMMR8JoPvNy0C1uM,89040,4
2516,0.508,0.111,4,-17.375,1,0.0481,0.914,0.684,0.216,0.358,95.945,audio_features,0D8qzkMEvT1mS28YyUUVdd,spotify:track:0D8qzkMEvT1mS28YyUUVdd,https://api.spotify.com/v1/tracks/0D8qzkMEvT1mS28YyUUVdd,https://api.spotify.com/v1/audio-analysis/0D8qzkMEvT1mS28YyUUVdd,173893,4
2517,0.0842,0.0528,5,-25.774,1,0.0445,0.949,0.762,0.119,0.0788,61.757,audio_features,6VomLhMW8LMi6XJlb0BJ96,spotify:track:6VomLhMW8LMi6XJlb0BJ96,https://api.spotify.com/v1/tracks/6VomLhMW8LMi6XJlb0BJ96,https://api.spotify.com/v1/audio-analysis/6VomLhMW8LMi6XJlb0BJ96,374093,4
2518,0.518,0.152,2,-19.706,1,0.0404,0.869,0.79,0.175,0.498,118.23,audio_features,2hBgtZWgkoQ9FVIwVIucGz,spotify:track:2hBgtZWgkoQ9FVIwVIucGz,https://api.spotify.com/v1/tracks/2hBgtZWgkoQ9FVIwVIucGz,https://api.spotify.com/v1/audio-analysis/2hBgtZWgkoQ9FVIwVIucGz,285333,4
2519,0.685,0.264,2,-15.497,1,0.0305,0.88,4.19e-06,0.283,0.296,107.948,audio_features,7ynvXCLdbzFfeOsyx2URX9,spotify:track:7ynvXCLdbzFfeOsyx2URX9,https://api.spotify.com/v1/tracks/7ynvXCLdbzFfeOsyx2URX9,https://api.spotify.com/v1/audio-analysis/7ynvXCLdbzFfeOsyx2URX9,253213,4
2520,0.73,0.622,7,-11.7,0,0.0532,0.269,0.00874,0.111,0.752,90.973,audio_features,00kvKlIvfzQLSi6T2zwXuS,spotify:track:00kvKlIvfzQLSi6T2zwXuS,https://api.spotify.com/v1/tracks/00kvKlIvfzQLSi6T2zwXuS,https://api.spotify.com/v1/audio-analysis/00kvKlIvfzQLSi6T2zwXuS,299067,4
2521,0.563,0.917,8,-4.753,1,0.158,0.128,8.47e-06,0.404,0.573,92.074,audio_features,47Zqlw3jmibtVPy8usPjBj,spotify:track:47Zqlw3jmibtVPy8usPjBj,https://api.spotify.com/v1/tracks/47Zqlw3jmibtVPy8usPjBj,https://api.spotify.com/v1/audio-analysis/47Zqlw3jmibtVPy8usPjBj,171573,4
2522,0.735,0.578,2,-6.329,0,0.0292,0.0477,0.00023,0.231,0.736,111.99,audio_features,43JngJ3vMsaTL8SiRwEYQp,spotify:track:43JngJ3vMsaTL8SiRwEYQp,https://api.spotify.com/v1/tracks/43JngJ3vMsaTL8SiRwEYQp,https://api.spotify.com/v1/audio-analysis/43JngJ3vMsaTL8SiRwEYQp,223213,4
2523,0.668,0.815,9,-8.998,0,0.0833,0.0326,0.00102,0.0498,0.785,117.809,audio_features,6rhVKeUhQTGLIRmQOfc9Wo,spotify:track:6rhVKeUhQTGLIRmQOfc9Wo,https://api.spotify.com/v1/tracks/6rhVKeUhQTGLIRmQOfc9Wo,https://api.spotify.com/v1/audio-analysis/6rhVKeUhQTGLIRmQOfc9Wo,628547,4
2524,0.676,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.003,audio_features,3VA8T3rNy5V24AXxNK5u9E,spotify:track:3VA8T3rNy5V24AXxNK5u9E,https://api.spotify.com/v1/tracks/3VA8T3rNy5V24AXxNK5u9E,https://api.spotify.com/v1/audio-analysis/3VA8T3rNy5V24AXxNK5u9E,207493,4
2525,0.658,0.756,8,-7.766,1,0.0288,0.0813,2.04e-06,0.0932,0.621,137.986,audio_features,6KbcsH2mvgvG3f8nLcIY8d,spotify:track:6KbcsH2mvgvG3f8nLcIY8d,https://api.spotify.com/v1/tracks/6KbcsH2mvgvG3f8nLcIY8d,https://api.spotify.com/v1/audio-analysis/6KbcsH2mvgvG3f8nLcIY8d,236480,4
2526,0.421,0.822,2,-4.415,1,0.0542,0.0132,0.0,0.092,0.751,171.935,audio_features,6kcuYyyU2tPxGP3PDVWYJT,spotify:track:6kcuYyyU2tPxGP3PDVWYJT,https://api.spotify.com/v1/tracks/6kcuYyyU2tPxGP3PDVWYJT,https://api.spotify.com/v1/audio-analysis/6kcuYyyU2tPxGP3PDVWYJT,234787,4
2527,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,audio_features,2tpWsVSb9UEmDRxAl1zhX1,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4
2528,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,3s4U7OHV7gnj42VV72eSZ6,spotify:track:3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,227833,4
2529,0.645,0.732,2,-5.874,1,0.0482,0.0136,0.0,0.513,0.336,120.06,audio_features,6DcDdDevI94Dh4vc5anXBE,spotify:track:6DcDdDevI94Dh4vc5anXBE,https://api.spotify.com/v1/tracks/6DcDdDevI94Dh4vc5anXBE,https://api.spotify.com/v1/audio-analysis/6DcDdDevI94Dh4vc5anXBE,202197,4
2530,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,audio_features,67awxiNHNyjMXhVgsHuIrs,spotify:track:67awxiNHNyjMXhVgsHuIrs,https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs,https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs,213733,4
2531,0.756,0.87,11,-3.059,0,0.12,0.353,0.0,0.495,0.654,130.005,audio_features,31zwmEokj7CXoY6elLIbMZ,spotify:track:31zwmEokj7CXoY6elLIbMZ,https://api.spotify.com/v1/tracks/31zwmEokj7CXoY6elLIbMZ,https://api.spotify.com/v1/audio-analysis/31zwmEokj7CXoY6elLIbMZ,166407,4
2532,0.67,0.916,0,-4.209,1,0.0527,0.0261,0.000268,0.217,0.778,142.798,audio_features,3MQOjDmbbTXgJP73CvwjSM,spotify:track:3MQOjDmbbTXgJP73CvwjSM,https://api.spotify.com/v1/tracks/3MQOjDmbbTXgJP73CvwjSM,https://api.spotify.com/v1/audio-analysis/3MQOjDmbbTXgJP73CvwjSM,205907,4
2533,0.88,0.821,5,-2.545,0,0.118,0.0197,0.661,0.234,0.575,127.907,audio_features,3haS1MDe2Zh8jJaeiiymSt,spotify:track:3haS1MDe2Zh8jJaeiiymSt,https://api.spotify.com/v1/tracks/3haS1MDe2Zh8jJaeiiymSt,https://api.spotify.com/v1/audio-analysis/3haS1MDe2Zh8jJaeiiymSt,326888,4
2534,0.715,0.715,5,-7.364,1,0.0904,0.0526,0.0,0.0936,0.506,134.923,audio_features,7tmtOEDxPN7CWaQWBsG1DY,spotify:track:7tmtOEDxPN7CWaQWBsG1DY,https://api.spotify.com/v1/tracks/7tmtOEDxPN7CWaQWBsG1DY,https://api.spotify.com/v1/audio-analysis/7tmtOEDxPN7CWaQWBsG1DY,238747,4
2535,0.429,0.725,2,-6.156,1,0.0371,0.00502,1.54e-05,0.266,0.159,82.925,audio_features,3n9Roz49akxftZl1kJv2tK,spotify:track:3n9Roz49akxftZl1kJv2tK,https://api.spotify.com/v1/tracks/3n9Roz49akxftZl1kJv2tK,https://api.spotify.com/v1/audio-analysis/3n9Roz49akxftZl1kJv2tK,196933,4
2536,0.595,0.702,1,-5.129,1,0.0929,0.0312,0.0,0.109,0.681,140.958,audio_features,0gRMsJJ7AhBoraxpmv7BfW,spotify:track:0gRMsJJ7AhBoraxpmv7BfW,https://api.spotify.com/v1/tracks/0gRMsJJ7AhBoraxpmv7BfW,https://api.spotify.com/v1/audio-analysis/0gRMsJJ7AhBoraxpmv7BfW,192496,4
2537,0.559,0.76,8,-4.682,1,0.0575,0.00228,0.000481,0.052,0.433,125.773,audio_features,3QzbEvmnuZIONNv82PylZb,spotify:track:3QzbEvmnuZIONNv82PylZb,https://api.spotify.com/v1/tracks/3QzbEvmnuZIONNv82PylZb,https://api.spotify.com/v1/audio-analysis/3QzbEvmnuZIONNv82PylZb,232187,4
2538,0.576,0.349,4,-7.957,1,0.0251,0.764,0.000157,0.103,0.209,130.143,audio_features,2Bx62uYPdyvACpPB0gu7MX,spotify:track:2Bx62uYPdyvACpPB0gu7MX,https://api.spotify.com/v1/tracks/2Bx62uYPdyvACpPB0gu7MX,https://api.spotify.com/v1/audio-analysis/2Bx62uYPdyvACpPB0gu7MX,232440,3
2539,0.629,0.426,5,-16.023,0,0.0342,0.53,0.143,0.116,0.471,96.71,audio_features,0AduS1e4FWNLdnUNmMwQQd,spotify:track:0AduS1e4FWNLdnUNmMwQQd,https://api.spotify.com/v1/tracks/0AduS1e4FWNLdnUNmMwQQd,https://api.spotify.com/v1/audio-analysis/0AduS1e4FWNLdnUNmMwQQd,314653,4
2540,0.561,0.327,11,-10.835,0,0.0327,0.902,0.000469,0.111,0.298,161.858,audio_features,3bHhUEOTIbezeZ856R0BX5,spotify:track:3bHhUEOTIbezeZ856R0BX5,https://api.spotify.com/v1/tracks/3bHhUEOTIbezeZ856R0BX5,https://api.spotify.com/v1/audio-analysis/3bHhUEOTIbezeZ856R0BX5,236307,4
2541,0.382,0.855,9,-8.056,1,0.0636,0.0155,0.0,0.0399,0.962,187.805,audio_features,4aKMvmxQgX7J766G4pFlyh,spotify:track:4aKMvmxQgX7J766G4pFlyh,https://api.spotify.com/v1/tracks/4aKMvmxQgX7J766G4pFlyh,https://api.spotify.com/v1/audio-analysis/4aKMvmxQgX7J766G4pFlyh,114347,4
2542,0.434,0.956,2,-5.253,0,0.0829,0.00793,8.02e-05,0.313,0.442,146.921,audio_features,02jxYhiWWwoKX4noECbILy,spotify:track:02jxYhiWWwoKX4noECbILy,https://api.spotify.com/v1/tracks/02jxYhiWWwoKX4noECbILy,https://api.spotify.com/v1/audio-analysis/02jxYhiWWwoKX4noECbILy,222440,4
2543,0.25,0.803,10,-6.78,1,0.052,0.359,0.868,0.102,0.462,109.078,audio_features,7GYqzwtxd7gqggYgEOpnAu,spotify:track:7GYqzwtxd7gqggYgEOpnAu,https://api.spotify.com/v1/tracks/7GYqzwtxd7gqggYgEOpnAu,https://api.spotify.com/v1/audio-analysis/7GYqzwtxd7gqggYgEOpnAu,349200,4
2544,0.653,0.566,1,-8.499,1,0.0538,0.313,0.0,0.125,0.46,90.015,audio_features,4CVaHTHs9BaB2ds5CDzTZ1,spotify:track:4CVaHTHs9BaB2ds5CDzTZ1,https://api.spotify.com/v1/tracks/4CVaHTHs9BaB2ds5CDzTZ1,https://api.spotify.com/v1/audio-analysis/4CVaHTHs9BaB2ds5CDzTZ1,267868,4
2545,0.544,0.572,0,-8.532,1,0.0293,0.292,0.00669,0.0935,0.116,111.24,audio_features,1G6bz2nhmydTA7LfSwhzec,spotify:track:1G6bz2nhmydTA7LfSwhzec,https://api.spotify.com/v1/tracks/1G6bz2nhmydTA7LfSwhzec,https://api.spotify.com/v1/audio-analysis/1G6bz2nhmydTA7LfSwhzec,207227,4
2546,0.372,0.15,9,-10.954,0,0.0498,0.957,0.00115,0.142,0.211,209.528,audio_features,7suXfwkW9Cg9fBS3San5T5,spotify:track:7suXfwkW9Cg9fBS3San5T5,https://api.spotify.com/v1/tracks/7suXfwkW9Cg9fBS3San5T5,https://api.spotify.com/v1/audio-analysis/7suXfwkW9Cg9fBS3San5T5,209627,4
2547,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4
2548,0.693,0.478,9,-9.961,0,0.025,0.305,0.72,0.476,0.361,111.947,audio_features,0Z5eTjVItsrsMP0SrRKKnq,spotify:track:0Z5eTjVItsrsMP0SrRKKnq,https://api.spotify.com/v1/tracks/0Z5eTjVItsrsMP0SrRKKnq,https://api.spotify.com/v1/audio-analysis/0Z5eTjVItsrsMP0SrRKKnq,241680,4
2549,0.611,0.881,5,-6.061,1,0.0405,0.000225,0.0864,0.252,0.773,122.977,audio_features,4KGbQXQ8HKVypeKJslxQtH,spotify:track:4KGbQXQ8HKVypeKJslxQtH,https://api.spotify.com/v1/tracks/4KGbQXQ8HKVypeKJslxQtH,https://api.spotify.com/v1/audio-analysis/4KGbQXQ8HKVypeKJslxQtH,233947,4
2550,0.456,0.803,2,-4.265,1,0.0786,0.000259,0.000368,0.291,0.333,186.15,audio_features,3nGWzFBJ5tMzHWAgs16fK6,spotify:track:3nGWzFBJ5tMzHWAgs16fK6,https://api.spotify.com/v1/tracks/3nGWzFBJ5tMzHWAgs16fK6,https://api.spotify.com/v1/audio-analysis/3nGWzFBJ5tMzHWAgs16fK6,226380,4
2551,0.504,0.705,6,-6.179,0,0.0665,0.00121,4.12e-06,0.453,0.567,108.965,audio_features,2MVwrvjmcdt4MsYYLCYMt8,spotify:track:2MVwrvjmcdt4MsYYLCYMt8,https://api.spotify.com/v1/tracks/2MVwrvjmcdt4MsYYLCYMt8,https://api.spotify.com/v1/audio-analysis/2MVwrvjmcdt4MsYYLCYMt8,211080,4
2552,0.736,0.47,7,-6.338,1,0.281,0.166,0.000163,0.0795,0.46,79.841,audio_features,30ZHW440CfBiCigLcP4ZrJ,spotify:track:30ZHW440CfBiCigLcP4ZrJ,https://api.spotify.com/v1/tracks/30ZHW440CfBiCigLcP4ZrJ,https://api.spotify.com/v1/audio-analysis/30ZHW440CfBiCigLcP4ZrJ,138253,4
2553,0.421,0.972,2,-3.576,1,0.146,2.48e-05,0.0717,0.104,0.306,155.044,audio_features,4Q7URnhQFiAv6KWoLHUhRG,spotify:track:4Q7URnhQFiAv6KWoLHUhRG,https://api.spotify.com/v1/tracks/4Q7URnhQFiAv6KWoLHUhRG,https://api.spotify.com/v1/audio-analysis/4Q7URnhQFiAv6KWoLHUhRG,223373,4
2554,0.81,0.577,8,-6.142,1,0.148,0.00941,3.58e-06,0.0838,0.408,140.065,audio_features,26rzYxyfEcuAfga8ZtPt64,spotify:track:26rzYxyfEcuAfga8ZtPt64,https://api.spotify.com/v1/tracks/26rzYxyfEcuAfga8ZtPt64,https://api.spotify.com/v1/audio-analysis/26rzYxyfEcuAfga8ZtPt64,281080,4
2555,0.517,0.811,5,-4.526,0,0.286,0.186,0.0,0.105,0.494,168.269,audio_features,1hWYT0w2R0J19rlVkiez7X,spotify:track:1hWYT0w2R0J19rlVkiez7X,https://api.spotify.com/v1/tracks/1hWYT0w2R0J19rlVkiez7X,https://api.spotify.com/v1/audio-analysis/1hWYT0w2R0J19rlVkiez7X,250320,4
2556,0.728,0.5,8,-7.897,1,0.283,0.0312,0.0,0.156,0.604,172.635,audio_features,1syUzVGMgU1QLy751IqeYN,spotify:track:1syUzVGMgU1QLy751IqeYN,https://api.spotify.com/v1/tracks/1syUzVGMgU1QLy751IqeYN,https://api.spotify.com/v1/audio-analysis/1syUzVGMgU1QLy751IqeYN,174133,4
2557,0.833,0.929,6,-2.816,0,0.0666,0.0188,0.0,0.317,0.9,104.397,audio_features,7xykwR6UJ4XNND931IsDLW,spotify:track:7xykwR6UJ4XNND931IsDLW,https://api.spotify.com/v1/tracks/7xykwR6UJ4XNND931IsDLW,https://api.spotify.com/v1/audio-analysis/7xykwR6UJ4XNND931IsDLW,257787,4
2558,0.628,0.576,10,-10.201,0,0.0831,0.507,0.000121,0.168,0.41,92.308,audio_features,3yc65w3lincFanvea3tf22,spotify:track:3yc65w3lincFanvea3tf22,https://api.spotify.com/v1/tracks/3yc65w3lincFanvea3tf22,https://api.spotify.com/v1/audio-analysis/3yc65w3lincFanvea3tf22,250507,4
2559,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,audio_features,2ZBNclC5wm4GtiWaeh0DMx,spotify:track:2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/tracks/2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/audio-analysis/2ZBNclC5wm4GtiWaeh0DMx,193213,4
2560,0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905,audio_features,0ZUo4YjG4saFnEJhdWp9Bt,spotify:track:0ZUo4YjG4saFnEJhdWp9Bt,https://api.spotify.com/v1/tracks/0ZUo4YjG4saFnEJhdWp9Bt,https://api.spotify.com/v1/audio-analysis/0ZUo4YjG4saFnEJhdWp9Bt,199947,4
2561,0.706,0.728,7,-3.602,1,0.0852,0.123,0.0,0.185,0.851,121.017,audio_features,5vTPxzm4h2bY9rYyVrGEU5,spotify:track:5vTPxzm4h2bY9rYyVrGEU5,https://api.spotify.com/v1/tracks/5vTPxzm4h2bY9rYyVrGEU5,https://api.spotify.com/v1/audio-analysis/5vTPxzm4h2bY9rYyVrGEU5,201600,4
2562,0.628,0.42,9,-10.547,1,0.177,0.395,2.55e-06,0.104,0.337,165.304,audio_features,2HEgBBls7l0smWTxPx0MtZ,spotify:track:2HEgBBls7l0smWTxPx0MtZ,https://api.spotify.com/v1/tracks/2HEgBBls7l0smWTxPx0MtZ,https://api.spotify.com/v1/audio-analysis/2HEgBBls7l0smWTxPx0MtZ,166133,4
